Region,Board Number,Board Name,Board Type,Board Language,School Number,School Name,School Level,School Language,School Type,School Special Conditions,Suite,PO Box,Street,City,Province,Postal Code,Phone,Fax,Grade Range,Date Open,Email,Website,Board Website
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,906736,John Polanyi Collegiate Institute,Secondary,English,Public,Not applicable,,,640 Lawrence Avenue West,Toronto,Ontario,M6A1B1,416-395-3303,416-395-3304,12-Sep,16/06/2011,,www.tdsb.on.ca/SchoolWeb/PolanyiCI,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,284904,John Ross Robertson Junior Public School,Elementary,English,Public,Not applicable,,,130 Glengrove Ave W,Toronto,Ontario,M4R1P2,416-393-9400,416-393-9404,JK-6,01/09/1969,JohnRossRobertson@tdsb.on.ca,http://schoolweb.tdsb.on.ca/johnrossrobertson,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,285293,John Wanless Junior Public School,Elementary,English,Public,Not applicable,,,245 Fairlawn Ave,Toronto,Ontario,M5M1T2,416-393-9350,416-393-0985,JK-6,01/09/1969,,http://www.johnwanless.ca,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,286060,Joseph Brant Senior Public School,Elementary,English,Public,Not applicable,,,270 Manse Rd,Scarborough,Ontario,M1E3V4,416-396-6400,416-396-5961,JK-8,30/09/1971,JosephBrant@tdsb.on.ca,http://schoolweb.tdsb.on.ca/josephbrant,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,286125,Joseph Howe Senior Public School,Elementary,English,Public,Not applicable,,,20 Winter Gardens Trail,Scarborough,Ontario,M1C3E7,416-396-6405,416-396-6454,08-Jul,01/09/1978,JosephHowe@tdsb.on.ca,http://schoolweb.tdsb.on.ca/josephhowe,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,286206,Joyce Public School,Elementary,English,Public,Not applicable,,,26 Joyce Pkwy,North York,Ontario,M6B2S9,416-395-2600,416-395-2609,JK-6,01/09/1969,,http://schoolweb.tdsb.on.ca/joyce,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,643211,June Callwood CentreforWomenandFamilies,Secondary,English,Public,Care/Treatment Facility,,,205 Parliament St,Toronto,Ontario,M5V3V9,416-365-1888,416-365-1944,12-Sep,01/09/1984,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,943062,Kapapamahchakwew - Wandering Spirit Scho,Secondary,English,Public,Not applicable,,,16 Phin Avenue,Toronto,Ontario,M4J3T2,,,12-Sep,04/09/2017,,http://schoolweb.tdsb.on.ca/fnst,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,589896,Kapapamahchakwew - Wandering Spirit Scho Junior Senior,Elementary,English,Public,Not applicable,,,16 Phin Ave,Toronto,Ontario,M4J3T2,416-393-0555,416-393-0552,JK-8,30/06/1977,FirstNations@tdsb.on.ca,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=5360,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,382068,Karen Kain School of the Arts,Elementary,English,Public,Not applicable,,,60 Berl Ave,Etobicoke,Ontario,M8Y3C7,,,08-Jun,02/09/2008,KarenKainSchooloftheArts@tdsb.on.ca,http://schoolweb.tdsb.on.ca/karenkain/Home.aspx,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,288411,Keele Street Public School,Elementary,English,Public,Not applicable,,,99 Mountview Ave,Toronto,Ontario,M6P2L5,416-393-9035,416-393-8200,JK-8,01/09/1969,Keele@tdsb.on.ca,http://schoolweb.tdsb.on.ca/keelestreet,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,288543,Keelesdale Junior Public School,Elementary,English,Public,Not applicable,,,200 Bicknell Ave,York,Ontario,M6M4G9,416-394-3050,416-394-4202,JK-6,01/09/1969,,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=6155,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,643912,Kennedy House - Churchill,Secondary,English,Public,Care/Treatment Facility,Winston Churchill C I,,2239 Lawrence Ave E,Scarborough,Ontario,M1P2P7,416-299-3157,416-396-5444,12-Sep,01/09/1985,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,536482,Kennedy Public School,Elementary,English,Public,Not applicable,,,20 Elmfield Cres,Scarborough,Ontario,M1V2Y6,416-396-6410,416-396-6412,JK-8,01/09/1986,Kennedy@tdsb.on.ca,http://schoolweb.tdsb.on.ca/kennedy,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,289817,Kensington Community School School Junior,Elementary,English,Public,Not applicable,,,401 College St,Toronto,Ontario,M5T1S9,416-393-1290,416-393-8113,JK-6,01/09/1972,Kensington@tdsb.on.ca,http://schoolweb.tdsb.on.ca/kensington/Home.aspx,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,291277,Kew Beach Junior Public School,Elementary,English,Public,Not applicable,,,101 Kippendavie Ave,Toronto,Ontario,M4L3R3,416-393-1810,416-393-0384,JK-6,01/09/1969,KewBeach@tdsb.on.ca,http://schoolweb.tdsb.on.ca/kewbeach,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,291927,Kimberley Junior Public School,Elementary,English,Public,Not applicable,,,50 Swanwick Ave,Toronto,Ontario,M4E2Z5,416-393-1450,416-393-1449,JK-6,01/09/1969,Kimberly@tdsb.on.ca,http://schoolweb.tdsb.on.ca/kimberley,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,294780,King Edward Junior and Senior Public School,Elementary,English,Public,Not applicable,,,112 Lippincott St,Toronto,Ontario,M5S2P1,416-393-1320,416-393-1319,JK-8,01/09/1969,KingEdward@tdsb.on.ca,http://schools.tdsb.on.ca/kingedward,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,296473,King George Junior Public School,Elementary,English,Public,Not applicable,,,25 Rexford Rd,York,Ontario,M6S2M2,416-394-3060,416-394-4060,JK-6,01/09/1969,KingGeorge@tdsb.on.ca,http://schoolweb.tdsb.on.ca/kinggeorge,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,300110,Kingslake Public School,Elementary,English,Public,Not applicable,,,90 Kingslake Rd,North York,Ontario,M2J3E8,416-395-2610,416-395-4480,JK-5,01/09/1969,Kingslake@tdsb.on.ca,http://schoolweb.tdsb.on.ca/kingslake,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,300373,Kingsview Village Junior School,Elementary,English,Public,Not applicable,,,1 York Rd,Etobicoke,Ontario,M9R3C8,416-394-7950,416-394-6167,JK-5,01/09/1969,,http://schoolweb.tdsb.on.ca/kingsview/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,920231,Kipling Collegiate Institute,Secondary,English,Public,Not applicable,,,380 The Westway,Etobicoke,Ontario,M9R1H4,416-394-7930,416-394-6170,12-Sep,01/09/1969,,http://www.kiplingci.ca,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,302589,Knob Hill Public School,Elementary,English,Public,Not applicable,,,25 Seminole Ave,Scarborough,Ontario,M1J1M8,416-396-6415,416-396-6033,JK-8,01/09/1969,KnobHill@tdsb.on.ca,http://schoolweb.tdsb.on.ca/knobhill,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,920576,L'Amoreaux Collegiate Institute,Secondary,English,Public,Not applicable,,,2501 Bridletowne Circle,Agincourt,Ontario,M1W2K1,416-396-6745,416-396-6753,12-Sep,03/09/1974,LAmoreaux@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lamoreaux,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,921092,Lakeshore Collegiate Institute,Secondary,English,Public,Not applicable,,,350 Kipling Ave,Etobicoke,Ontario,M8V3L1,416-394-7650,416-394-3847,12-Sep,01/09/1983,Lakeshore@tdsb.on.ca,http://www.lakeshorecollegiate.ca,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,305316,Lamberton Public School,Elementary,English,Public,Not applicable,,,33 Lamberton Blvd,North York,Ontario,M3J1G6,416-395-9570,416-395-9569,JK-5,01/09/1969,,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=3187&Status=L,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,305570,Lambton Kingsway Junior Middle School,Elementary,English,Public,Not applicable,,,525 Prince Edward Dr,Etobicoke,Ontario,M8X2M6,416-394-7890,416-394-6136,JK-8,01/09/1969,Lambton_Kingsway@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lambtonkingsway,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,305707,Lambton Park Community School,Elementary,English,Public,Not applicable,,,50 Bernice Cres,York,Ontario,M6N1W9,416-394-3070,416-394-4090,JK-8,01/09/1969,LambtonPark@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lambtonpark/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,308048,Lanor Junior Middle School,Elementary,English,Public,Not applicable,,,450 Lanor Ave,Etobicoke,Ontario,M8W2S1,416-394-7800,416-394-6290,JK-8,01/09/1969,Lanor@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lanor,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,310255,Lawrence Heights Middle School,Elementary,English,Public,Not applicable,,,50 Highland Hill,North York,Ontario,M6A2R1,416-395-2620,416-395-4950,08-Jun,01/09/1969,LawrenceHeights@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lawrenceheights/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,922056,Lawrence Park Collegiate Institute,Secondary,English,Public,Not applicable,,,125 Chatsworth Dr,Toronto,Ontario,M4R1S1,416-393-9500,416-393-9524,12-Sep,01/09/1969,LawrencePark@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lawrenceparkci,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,922315,Leaside High School,Secondary,English,Public,Not applicable,,,200 Hanna Rd,East York,Ontario,M4G3N8,416-396-2380,416-396-2371,12-Sep,01/09/1969,Leaside@tdsb.on.ca,http://schools.tdsb.on.ca/leasidehigh/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,310905,Ledbury Park Elementary and Middle School,Elementary,English,Public,Not applicable,,,95 Falkirk St,North York,Ontario,M5M4K1,416-395-2630,416-395-4470,JK-8,01/09/1969,LedburyPark@tdsb.on.ca,http://schools.tdsb.on.ca/ledbury/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,311553,Lescon Public School,Elementary,English,Public,Not applicable,,,34 Lescon Rd,North York,Ontario,M2J2G6,416-395-2640,416-395-2645,JK-5,01/09/1969,Lescon@tdsb.on.ca,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=3185,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,311812,Leslieville Junior Public School,Elementary,English,Public,Not applicable,,,254 Leslie St,Toronto,Ontario,M4M3C9,416-393-9480,416-393-0266,JK-6,01/09/1969,,http://schoolweb.tdsb.on.ca/leslieville,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,922498,Lester B Pearson Collegiate Institute,Secondary,English,Public,Not applicable,,,150 Tapscott Rd,Scarborough,Ontario,M1B2L2,416-396-5892,416-396-5937,12-Sep,01/09/1978,LesterBPearson.CI@tdsb.on.ca,http://sites.google.com/a/tdsb.on.ca/pearsonci/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,130850,Lester B Pearson Elementary School,Elementary,English,Public,Not applicable,,,7 Snowcrest Ave,Toronto,Ontario,M2K2K5,416-395-2650,416-395-2658,K-8,01/09/1987,LesterBPearson.ES@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lesterbpearsones,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,312339,Lillian Public School,Elementary,English,Public,Not applicable,,,1059 Lillian St,North York,Ontario,M2M3G1,416-395-2660,416-395-4450,JK-5,01/09/1969,Lillian@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lillian,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,320919,Lord Dufferin Junior and Senior Public School,Elementary,English,Public,Not applicable,,,350 Parliament St,Toronto,Ontario,M5A2Z7,416-393-1760,416-393-0132,JK-8,01/09/1969,LordDufferin@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lorddufferin,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,308560,Lord Lansdowne Junior Public School,Elementary,English,Public,Not applicable,,,33 Robert St,Toronto,Ontario,M5S2K2,416-393-1350,416-393-8107,K-6,01/09/1969,LordLansdowne@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lordlansdowne,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,321699,Lord Roberts Junior Public School,Elementary,English,Public,Not applicable,,,165 Lord Roberts Dr,Scarborough,Ontario,M1K3W5,416-396-6420,416-396-5771,JK-6,01/09/1969,,http://schoolweb.tdsb.on.ca/lordroberts,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,324647,Lucy Maud Montgomery Public School,Elementary,English,Public,Not applicable,,,95 Murison Blvd,Scarborough,Ontario,M1B2L6,416-396-6838,416-396-6841,JK-8,01/09/1989,,http://schoolweb.tdsb.on.ca/lucymaudmontgomery/home.aspx,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,675326,Lucy McCormick Senior School,Elementary,English,Public,Not applicable,,,2717 Dundas St W,Toronto,Ontario,M6P1Y1,416-397-2713,416-397-2533,08-Jan,01/09/1977,LucyMcCormick@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lucymccormick/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,649392,Lumenus Carleton Village,Elementary,English,Public,Care/Treatment Facility,c/o Carleton village,,315 Osler St,Toronto,Ontario,M6N2Z4,416-240-1111,,JK-8,01/09/2004,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,646091,Lumenus Central Etobicoke,Secondary,English,Public,Care/Treatment Facility,c/o Thistletown Regional Centre,,51 Panorama Court,Rexdale,Ontario,M9V4L8,416-326-0818,416-394-6117,12-Sep,08/09/1992,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,647365,Lumenus HYTS Fairmeadow,Secondary,English,Public,Care/Treatment Facility,,,17 Fairmeadow Ave,Toronto,Ontario,M2P1W6,416-395-4908,416-395-2226,12-Sep,01/09/1996,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,644633,Lumenus Hartsdale,Elementary,English,Public,Care/Treatment Facility,,,65 Harsdale Dr,Toronto,Ontario,M9R2S8,416-240-1111,416-240-7999,K-8,01/09/1987,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,640518,Lumenus Kenton Elementary,Elementary,English,Public,Care/Treatment Facility,,,34 Kenton Drive,North York,Ontario,M2R2H8,,,08-Jan,01/09/2013,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,642495,Lumenus Kenton Secondary,Secondary,English,Public,Care/Treatment Facility,,,24 Silverview Dr,North York,Ontario,M2M3B3,416-222-1153,416-222-1321,12-Sep,01/09/1982,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,649430,Lumenus Lawrence Heights,Elementary,English,Public,Care/Treatment Facility,,,1675 Martingrove Rd,Toronto,Ontario,M9V3S3,416-222-1153,,08-Jan,01/09/2004,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,640484,Lumenus Lescon,Elementary,English,Public,Care/Treatment Facility,,,155 McNicoll Ave,North York,Ontario,M2H2C1,416-744-7650,416-744-8055,No Grades Applicable,01/05/1976,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,646498,Lumenus Maplewood,Secondary,English,Public,Care/Treatment Facility,,,120 Galloway Road,Scarborough,Ontario,M1E1W7,,,12-Sep,01/09/2013,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,643033,Lumenus Merge,Secondary,English,Public,Care/Treatment Facility,,,51 Panorama Crt,Rexdale,Ontario,M9V4L8,416-326-0868,416-394-6117,12-Sep,01/09/1983,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,647233,Lumenus Osler,Secondary,English,Public,Care/Treatment Facility,,,1050 Huntingwood Dr,,Ontario,M1S3H5,416-396-3397,416-396-5444,12-Sep,01/09/1995,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,648264,Lumenus PATH Central Etobicoke,Secondary,English,Public,Care/Treatment Facility,,,10 Denfield Street,Toronto,Ontario,M9R3H1,,,12-Sep,01/09/2000,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,642870,Lumenus Rene Gordon,Elementary,English,Public,Care/Treatment Facility,,,20 Karen Road,North York,Ontario,M3A3L6,,,JK-3,01/09/2013,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,643067,Lumenus Rise Up,Elementary,English,Public,Care/Treatment Facility,201,,34 Lescon Road,Toronto,Ontario,M2J2G6,,,08-Apr,04/10/2011,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,643068,Lumenus Valta York Humber,Secondary,English,Public,Care/Treatment Facility,c/o Thistletown Regional Centre,,51 Panarama Court,Toronto,Ontario,M9V4L8,416-326-8251,416-326-9078,12-Sep,01/09/1983,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,641340,Lumenus Visions,Secondary,English,Public,Care/Treatment Facility,,,1700 Keele Street,Toronto,Ontario,M6M3W5,416-394-3185,416-394-4073,12-Sep,01/09/1980,,,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,326372,Lynngate Junior Public School,Elementary,English,Public,Not applicable,,,129 Cass Ave,Scarborough,Ontario,M1T2B5,416-396-6425,416-396-6427,JK-6,01/09/1969,Lynngate@tdsb.on.ca,http://schoolweb.tdsb.on.ca/lynngate,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,326500,Lynnwood Heights Junior Public School,Elementary,English,Public,Not applicable,,,50 Southlawn Dr,Toronto,Ontario,M1S1J1,416-396-6430,416-396-6432,JK-6,01/09/1969,Lynwood@tdsb.on.ca,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=4636,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,364703,Macklin Public School,Elementary,English,Public,Not applicable,,,136 Ingleton Blvd,Scarborough,Ontario,M1V2Y4,416-396-6435,416-396-3484,JK-8,01/09/1985,Macklin@tdsb.on.ca,http://schoolweb.tdsb.on.ca/macklin/,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,924520,Malvern Collegiate Institute,Secondary,English,Public,Not applicable,,,55 Malvern Ave,Toronto,Ontario,M4E3E4,416-393-1480,416-393-1493,12-Sep,01/09/1969,,http://schools.tdsb.on.ca/malvern,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,331635,Malvern Junior Public School,Elementary,English,Public,Not applicable,,,70 Mammoth Hall Trail,Toronto,Ontario,M1B1P6,416-396-6440,416-396-6134,JK-6,01/09/1976,Malvern.PS@tdsb.on.ca,http://schoolweb.tdsb.on.ca/malvernjps,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,331830,Manhattan Park Junior Public School,Elementary,English,Public,Not applicable,,,90 Manhattan Dr,Scarborough,Ontario,M1R3V8,416-396-6445,416-396-4059,JK-6,01/09/1969,ManhattanPark@tdsb.on.ca,http://schoolweb.tdsb.on.ca/manhattan,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,335606,Maple Leaf Public School,Elementary,English,Public,Not applicable,,,301 Culford Rd,North York,Ontario,M6L2V4,416-395-2670,416-395-2679,JK-8,01/09/1969,MapleLeaf@tdsb.on.ca,http://schoolweb.tdsb.on.ca/mapleleaf,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,924695,Maplewood High School,Secondary,English,Public,Vocational/Occupational,,,120 Galloway Rd,West Hill,Ontario,M1E1W7,416-396-6765,416-396-6770,12-Sep,01/09/1969,Maplewood@tdsb.on.ca,http://schoolweb.tdsb.on.ca/maplewood,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,933198,Marc Garneau Collegiate Institute,Secondary,English,Public,Not applicable,,,135 Overlea Blvd,Toronto,Ontario,M3C1B3,416-396-2410,416-396-2407,12-Sep,05/09/1972,,http://schoolweb.tdsb.on.ca/marcgarneau,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,342190,Market Lane Junior and Senior Public School,Elementary,English,Public,Not applicable,,,246 The Esplanade,Toronto,Ontario,M5A4J6,416-393-1300,416-393-0817,JK-8,01/09/1979,,http://schoolweb.tdsb.on.ca/marketlane,http://www.tdsb.on.ca
Toronto Region,B66052,Toronto DSB,Pub Dist Sch Brd (E/F),English,925136,Martingrove Collegiate Institute,Secondary,English,Public,Not applicable,,,50 Winterton Dr,Etobicoke,Ontario,M9B3G7,416-394-7110,416-394-6900,12-Sep,01/09/1969,Martingrove@tdsb.on.ca,http://schoolweb.tdsb.on.ca/martingrove,http://www.tdsb.on.ca
